"GameDay","GameID","TeamID","Team","OpponentID","Opponent","Location","Division","Conference","Playoffs","WinOrLoss","PlayerType","MIN","PTS","FGM","FGA","3FM","3FA","FTM","FTA","REB","AST","STL","BLK","OREB","TO","PF"
"2016-12-23","776223","4","Portland","17","San Antonio","H","","Western","","L","","233","90","35","79","12","30","8","16","33","21","8","2","10","15","19"
"2016-12-23","776223","17","San Antonio","4","Portland","V","","Western","","W","","235","110","39","78","12","20","20","21","45","19","9","3","13","12","17"
"2016-12-23","776224","10","Toronto","26","Utah","V","","Western","","W","","236","104","43","81","8","21","10","15","36","12","12","4","5","10","19"
"2016-12-23","776224","26","Utah","10","Toronto","H","","Western","","L","","236","98","35","79","10","27","18","21","40","21","7","2","9","16","16"
"2016-12-25","776225","9","Cleveland","25","Golden State","H","","Western","","W","","236","109","37","95","12","35","23","32","44","20","14","2","18","12","19"
"2016-12-25","776225","25","Golden State","9","Cleveland","V","","Western","","L","","234","108","37","77","9","30","25","29","42","25","8","4","5","19","24"
"2016-12-25","776226","11","L.A. Clippers","27","L.A. Lakers","V","","Western","","L","","236","102","37","85","10","29","18","22","42","24","9","5","10","15","20"
"2016-12-25","776226","27","L.A. Lakers","11","L.A. Clippers","H","","Western","","W","","237","111","40","84","8","25","23","30","48","18","7","4","13","13","21"
"2016-12-25","776227","5","Boston","21","New York","V","","Western","","W","","235","119","45","93","14","36","15","20","39","25","10","3","12","6","20"
"2016-12-25","776227","21","New York","5","Boston","H","","Western","","L","","234","114","41","87","8","23","24","27","49","11","5","6","18","17","23"
"2016-12-25","776228","2","Minnesota","35","Oklahoma City","V","","Western","","L","","235","100","39","83","4","12","18","23","36","19","11","2","11","12","21"
"2016-12-25","776228","35","Oklahoma City","2","Minnesota","H","","Western","","W","","234","112","42","82","8","24","20","24","42","26","8","4","9","15","24"
"2016-12-25","776229","8","Chicago","17","San Antonio","V","","Western","","L","","235","100","39","86","7","18","15","20","38","20","9","1","14","14","19"
"2016-12-25","776229","17","San Antonio","8","Chicago","H","","Western","","W","","233","119","48","85","9","18","14","19","43","30","7","3","11","13","19"
"2016-12-26","979816","2","Minnesota","6","Atlanta","H","","Western","","W","","235","104","37","82","15","31","15","18","40","26","11","3","11","14","19"
"2016-12-26","979816","6","Atlanta","2","Minnesota","V","","Western","","L","","233","90","35","83","8","32","12","17","46","20","8","7","17","19","19"
"2016-12-26","979820","3","Charlotte","36","Brooklyn","V","","Western","","L","","235","118","44","94","8","26","22","25","44","23","11","3","12","11","24"
"2016-12-26","979820","36","Brooklyn","3","Charlotte","H","","Western","","W","","234","120","40","75","15","31","25","31","39","26","4","8","4","15","21"
"2016-12-26","979825","8","Chicago","18","Indiana","H","","Western","","W","","236","90","32","83","6","25","20","28","48","17","10","3","16","13","15"
"2016-12-26","979825","18","Indiana","8","Chicago","V","","Western","","L","","236","85","34","81","9","25","8","10","40","26","5","5","9","16","21"
"2016-12-26","979826","9","Cleveland","22","Detroit","V","","Western","","L","","233","90","30","79","11","28","19","23","47","19","8","3","10","21","23"
"2016-12-26","979826","22","Detroit","9","Cleveland","H","","Western","","W","","234","106","41","92","16","28","8","15","45","25","12","4","10","12","19"
"2016-12-26","979828","23","Dallas","38","New Orleans","V","","Western","","L","","234","104","37","75","13","32","17","22","32","27","4","1","4","10","22"
"2016-12-26","979828","38","New Orleans","23","Dallas","H","","Western","","W","","234","111","37","70","12","25","25","30","41","24","6","3","5","10","19"
"2016-12-26","979830","11","L.A. Clippers","24","Denver","H","","Western","","L","","234","102","39","84","9","25","15","20","38","22","6","6","4","11","19"
"2016-12-26","979830","24","Denver","11","L.A. Clippers","V","","Western","","W","","236","106","36","82","11","31","23","28","51","22","10","1","11","14","18"
"2016-12-26","979836","1","Houston","14","Phoenix","H","","Western","","W","","234","131","46","92","15","43","24","30","47","28","11","4","10","20","22"
"2016-12-26","979836","14","Phoenix","1","Houston","V","","Western","","L","","234","115","43","101","7","30","22","27","53","17","14","6","16","17","25"
"2016-12-26","979841","13","Orlando","31","Memphis","H","","Western","","W","","233","112","44","86","13","26","11","16","43","23","5","3","8","9","21"
"2016-12-26","979841","31","Memphis","13","Orlando","V","","Western","","L","","235","102","35","76","10","25","22","28","35","17","7","4","3","6","19"
"2016-12-26","979844","7","Milwaukee","20","Washington","V","","Western","","L","","237","102","40","85","6","21","16","23","40","27","8","2","10","13","19"
"2016-12-26","979844","20","Washington","7","Milwaukee","H","","Western","","W","","236","107","40","79","12","29","15","20","40","29","7","5","7","16","16"
"2016-12-26","979846","15","Sacramento","28","Philadelphia","H","","Western","","W","","234","102","39","87","7","25","17","21","42","24","11","4","13","19","19"
"2016-12-26","979846","28","Philadelphia","15","Sacramento","V","","Western","","L","","234","100","39","79","9","25","13","18","38","20","13","5","8","22","23"
"2016-12-26","979848","4","Portland","10","Toronto","H","","Western","","L","","235","91","35","83","8","23","13","18","54","22","8","4","11","18","22"
"2016-12-26","979848","10","Toronto","4","Portland","V","","Western","","W","","235","95","32","95","12","34","19","24","52","17","11","4","14","12","12"
"2016-12-27","979819","5","Boston","31","Memphis","H","","Western","","W","","235","113","41","85","12","31","19","21","47","30","6","7","14","17","24"
"2016-12-27","979819","31","Memphis","5","Boston","V","","Western","","L","","236","103","37","88","9","30","20","29","37","22","14","5","13","11","18"
"2016-12-27","979829","1","Houston","23","Dallas","V","","Western","","W","","233","123","41","78","17","32","24","28","47","23","7","5","10","16","22"
"2016-12-27","979829","23","Dallas","1","Houston","H","","Western","","L","","235","107","36","87","15","38","20","25","38","22","6","5","12","9","18"
"2016-12-27","979839","26","Utah","27","L.A. Lakers","V","","Western","","W","","235","102","38","75","9","26","17","24","39","19","6","4","14","19","18"
"2016-12-27","979839","27","L.A. Lakers","26","Utah","H","","Western","","L","","236","100","39","83","4","16","18","22","40","19","8","3","15","14","21"
"2016-12-27","979843","16","Miami","35","Oklahoma City","H","","Western","","L","","236","94","36","82","7","23","15","21","32","14","10","4","9","12","23"
"2016-12-27","979843","35","Oklahoma City","16","Miami","V","","Western","","W","","235","106","42","82","5","19","17","25","46","21","3","4","14","17","21"
"2016-12-28","979817","6","Atlanta","21","New York","H","","Western","","W","","259","102","37","101","7","27","21","27","55","19","8","3","17","13","19"
"2016-12-28","979817","21","New York","6","Atlanta","V","","Western","","L","","259","98","35","93","7","27","21","26","55","20","8","7","14","17","23"
"2016-12-28","979821","8","Chicago","36","Brooklyn","H","","Western","","W","","235","101","35","88","3","13","28","29","54","20","8","8","17","18","17"
"2016-12-28","979821","36","Brooklyn","8","Chicago","V","","Western","","L","","235","99","37","86","13","33","12","16","37","21","9","6","9","14","22"
"2016-12-28","979823","3","Charlotte","13","Orlando","V","","Western","","W","","232","120","46","84","10","24","18","19","46","25","7","3","10","13","13"
"2016-12-28","979823","13","Orlando","3","Charlotte","H","","Western","","L","","233","101","42","86","9","34","8","10","33","25","7","7","9","13","15"
"2016-12-28","979831","2","Minnesota","24","Denver","V","","Western","","L","","235","103","42","94","7","25","12","17","43","29","8","3","16","8","15"
"2016-12-28","979831","24","Denver","2","Minnesota","H","","Western","","W","","235","105","42","81","10","28","11","14","38","29","6","4","8","15","17"
"2016-12-28","979832","7","Milwaukee","22","Detroit","V","","Western","","W","","233","119","48","84","11","22","12","16","38","36","8","5","3","7","14"
"2016-12-28","979832","22","Detroit","7","Milwaukee","H","","Western","","L","","236","94","39","88","6","24","10","16","44","28","4","1","11","10","12"
"2016-12-28","979834","10","Toronto","25","Golden State","V","","Western","","L","","234","111","40","103","13","35","18","22","45","24","13","6","19","7","18"
"2016-12-28","979834","25","Golden State","10","Toronto","H","","Western","","W","","235","121","46","81","14","23","15","18","51","33","4","9","9","20","16"
"2016-12-28","979837","18","Indiana","20","Washington","V","","Western","","L","","235","105","35","79","11","28","24","29","34","24","10","4","5","13","29"
"2016-12-28","979837","20","Washington","18","Indiana","H","","Western","","W","","233","111","38","78","8","22","27","37","54","21","8","1","15","18","27"
"2016-12-28","979838","11","L.A. Clippers","38","New Orleans","V","","Western","","L","","235","98","37","94","11","37","13","18","58","15","6","4","16","11","20"
"2016-12-28","979838","38","New Orleans","11","L.A. Clippers","H","","Western","","W","","237","102","40","87","10","29","12","21","45","23","11","5","8","6","16"
"2016-12-28","979847","14","Phoenix","17","San Antonio","V","","Western","","L","","233","98","36","74","7","16","19","24","33","20","11","4","7","21","25"
"2016-12-28","979847","17","San Antonio","14","Phoenix","H","","Western","","W","","233","119","47","87","5","17","20","25","46","20","11","7","16","16","20"
"2016-12-28","979849","4","Portland","15","Sacramento","H","","Western","","W","","236","102","35","74","12","25","20","22","45","19","6","4","5","15","16"
"2016-12-28","979849","15","Sacramento","4","Portland","V","","Western","","L","","235","89","31","79","9","28","18","23","39","20","8","3","6","11","20"
"2016-12-29","776255","3","Charlotte","16","Miami","H","","Western","","W","","236","91","36","93","5","26","14","18","54","18","9","9","11","8","11"
"2016-12-29","776255","16","Miami","3","Charlotte","V","","Western","","L","","234","82","33","82","10","28","6","13","46","26","6","10","4","16","19"
"2016-12-29","776256","5","Boston","9","Cleveland","V","","Western","","L","","234","118","43","85","12","37","20","21","29","26","15","4","6","11","23"
"2016-12-29","776256","9","Cleveland","5","Boston","H","","Western","","W","","236","124","43","83","14","38","24","33","46","29","7","3","13","18","16"
"2016-12-29","776257","23","Dallas","27","L.A. Lakers","V","","Western","","W","","236","101","38","77","14","31","11","14","42","24","8","2","10","15","17"
"2016-12-29","776257","27","L.A. Lakers","23","Dallas","H","","Western","","L","","235","89","32","68","7","19","18","25","34","15","8","1","7","15","18"
"2016-12-29","776258","31","Memphis","35","Oklahoma City","H","","Western","","W","","236","114","43","82","13","22","15","20","39","24","8","9","11","12","27"
"2016-12-29","776258","35","Oklahoma City","31","Memphis","V","","Western","","L","","234","80","25","74","4","22","26","38","39","9","5","7","14","18","18"
"2016-12-29","776259","10","Toronto","14","Phoenix","V","","Western","","L","","236","91","30","75","7","27","24","29","43","10","12","5","9","18","24"
"2016-12-29","776259","14","Phoenix","10","Toronto","H","","Western","","W","","234","99","37","83","9","21","16","23","47","20","10","4","12","20","28"
"2016-12-29","776260","26","Utah","28","Philadelphia","H","","Western","","W","","233","100","35","73","15","26","15","28","43","21","9","6","9","14","11"
"2016-12-29","776260","28","Philadelphia","26","Utah","V","","Western","","L","","236","83","35","87","6","24","7","8","41","16","6","1","13","15","16"
"2016-12-30","776261","6","Atlanta","22","Detroit","H","","Western","","W","","235","105","39","88","8","26","19","25","44","29","10","2","12","15","21"
"2016-12-30","776261","22","Detroit","6","Atlanta","V","","Western","","L","","237","98","35","84","9","31","19","21","43","22","9","8","14","18","24"
"2016-12-30","776262","5","Boston","16","Miami","H","","Western","","W","","235","117","38","74","17","32","24","29","30","28","6","2","5","13","11"
"2016-12-30","776262","16","Miami","5","Boston","V","","Western","","L","","236","114","48","90","11","28","7","10","39","35","7","8","9","12","20"
"2016-12-30","776263","24","Denver","28","Philadelphia","H","","Western","","L","","235","122","39","84","11","27","33","41","45","29","5","1","11","10","26"
"2016-12-30","776263","28","Philadelphia","24","Denver","V","","Western","","W","","235","124","38","87","16","33","32","40","44","25","5","5","15","11","33"
"2016-12-30","776264","23","Dallas","25","Golden State","V","","Western","","L","","235","99","39","93","8","32","13","15","40","22","11","7","11","10","12"
"2016-12-30","776264","25","Golden State","23","Dallas","H","","Western","","W","","234","108","42","84","11","33","13","15","43","31","5","4","4","13","12"
"2016-12-30","776265","1","Houston","11","L.A. Clippers","H","","Western","","W","","231","140","45","81","14","40","36","43","45","29","12","5","9","13","17"
